seccion;P_kN;paso;phi_1_m;M_kNm
columna_70x70;0,0;1307;0,007842000000000106;1116,1688857548725
columna_70x70;0,0;1308;0,007848000000000107;1116,3035608705118
columna_70x70;0,0;1309;0,007854000000000107;1116,438219920677
columna_70x70;0,0;1310;0,007860000000000108;1116,572862900564
columna_70x70;0,0;1311;0,007866000000000107;1116,7074898053813
columna_70x70;0,0;1312;0,007872000000000108;1116,842100630323
columna_70x70;0,0;1313;0,007878000000000109;1116,9766953705855
columna_70x70;0,0;1314;0,007884000000000108;1117,1112740213607
columna_70x70;0,0;1315;0,007890000000000109;1117,2458365778407
columna_70x70;0,0;1316;0,007896000000000108;1117,380383035209
columna_70x70;0,0;1317;0,007902000000000109;1117,5149133886528
columna_70x70;0,0;1318;0,007908000000000108;1117,6494276333526
columna_70x70;0,0;1319;0,007914000000000108;1117,783925764488
columna_70x70;0,0;1320;0,00792000000000011;1117,9184077772375
columna_70x70;0,0;1321;0,00792600000000011;1118,052873666772
columna_70x70;0,0;1322;0,007932000000000109;1118,1873234282632
columna_70x70;0,0;1323;0,00793800000000011;1118,3217570568795
columna_70x70;0,0;1324;0,00794400000000011;1118,4561745477856
columna_70x70;0,0;1325;0,00795000000000011;1118,590575896148
columna_70x70;0,0;1326;0,007956000000000109;1118,724961097123
columna_70x70;0,0;1327;0,00796200000000011;1118,859330145871
columna_70x70;0,0;1328;0,00796800000000011;1118,9936830375434
columna_70x70;0,0;1329;0,00797400000000011;1119,1280197672936
columna_70x70;0,0;1330;0,00798000000000011;1119,262340330273
columna_70x70;0,0;1331;0,007986000000000111;1119,3966447216255
columna_70x70;0,0;1332;0,007992000000000112;1119,5309329364952
columna_70x70;0,0;1333;0,007998000000000111;1119,6652049700265
columna_70x70;0,0;1334;0,008004000000000112;1119,7994608173524
columna_70x70;0,0;1335;0,00801000000000011;1119,933700473612
columna_70x70;0,0;1336;0,008016000000000112;1120,067923933938
columna_70x70;0,0;1337;0,00802200000000011;1120,20213119346
columna_70x70;0,0;1338;0,008028000000000111;1120,3363222473042
columna_70x70;0,0;1339;0,008034000000000112;1120,4704970905982
columna_70x70;0,0;1340;0,008040000000000111;1120,6046557184616
columna_70x70;0,0;1341;0,008046000000000112;1120,7387981260147
columna_70x70;0,0;1342;0,008052000000000113;1120,872924308373
columna_70x70;0,0;1343;0,008058000000000114;1121,00703426065
columna_70x70;0,0;1344;0,008064000000000113;1121,141127977958
columna_70x70;0,0;1345;0,008070000000000112;1121,2752054554044
columna_70x70;0,0;1346;0,008076000000000113;1121,4092666880933
columna_70x70;0,0;1347;0,008082000000000112;1121,5433116711283
columna_70x70;0,0;1348;0,008088000000000112;1121,677340399612
columna_70x70;0,0;1349;0,008094000000000113;1121,8113528686388
columna_70x70;0,0;1350;0,008100000000000114;1121,945349073301
columna_70x70;0,0;1351;0,008106000000000113;1122,0793290086945
columna_70x70;0,0;1352;0,008112000000000114;1122,2132926699037
columna_70x70;0,0;1353;0,008118000000000115;1122,3472400520193
columna_70x70;0,0;1354;0,008124000000000114;1122,4811711501206
columna_70x70;0,0;1355;0,008130000000000115;1122,6150859592894
columna_70x70;0,0;1356;0,008136000000000114;1122,7489844746049
columna_70x70;0,0;1357;0,008142000000000114;1122,8828666911388
columna_70x70;0,0;1358;0,008148000000000113;1123,016732603966
columna_70x70;0,0;1359;0,008154000000000114;1123,1505822081538
columna_70x70;0,0;1360;0,008160000000000115;1123,2844154987697
columna_70x70;0,0;1361;0,008166000000000116;1123,4182324708777
columna_70x70;0,0;1362;0,008172000000000115;1123,5520331195376
columna_70x70;0,0;1363;0,008178000000000116;1123,6858174398092
columna_70x70;0,0;1364;0,008184000000000115;1123,8195854267467
columna_70x70;0,0;1365;0,008190000000000116;1123,9533370754014
columna_70x70;0,0;1366;0,008196000000000115;1124,0870723808252
columna_70x70;0,0;1367;0,008202000000000115;1124,2207913380646
columna_70x70;0,0;1368;0,008208000000000116;1124,3544939421618
columna_70x70;0,0;1369;0,008214000000000115;1124,4881801881577
columna_70x70;0,0;1370;0,008220000000000116;1124,6218500710972
columna_70x70;0,0;1371;0,008226000000000117;1124,7555035860066
columna_70x70;0,0;1372;0,008232000000000118;1124,8891407279243
columna_70x70;0,0;1373;0,008238000000000117;1125,02276149188
columna_70x70;0,0;1374;0,008244000000000118;1125,1563658728976
columna_70x70;0,0;1375;0,008250000000000117;1125,2899538660054
columna_70x70;0,0;1376;0,008256000000000117;1125,423525466224
columna_70x70;0,0;1377;0,008262000000000116;1125,55708066857
columna_70x70;0,0;1378;0,008268000000000117;1125,6906194680607
columna_70x70;0,0;1379;0,008274000000000118;1125,8241418597072
columna_70x70;0,0;1380;0,008280000000000117;1125,9576478385252
columna_70x70;0,0;1381;0,008286000000000118;1126,0911373995139
columna_70x70;0,0;1382;0,008292000000000119;1126,2246105376835
columna_70x70;0,0;1383;0,008298000000000118;1126,358067248034
columna_70x70;0,0;1384;0,008304000000000119;1126,4915075255622
columna_70x70;0,0;1385;0,008310000000000118;1126,624931365268
columna_70x70;0,0;1386;0,008316000000000118;1126,7583387621414
columna_70x70;0,0;1387;0,00832200000000012;1126,8917297111745
columna_70x70;0,0;1388;0,008328000000000118;1127,025104207352
columna_70x70;0,0;1389;0,008334000000000119;1127,1584622456614
columna_70x70;0,0;1390;0,00834000000000012;1127,2918038210798
columna_70x70;0,0;1391;0,008346000000000119;1127,4251289285924
columna_70x70;0,0;1392;0,00835200000000012;1127,55843756317
columna_70x70;0,0;1393;0,00835800000000012;1127,6917297197867
columna_70x70;0,0;1394;0,00836400000000012;1127,8250053934137
columna_70x70;0,0;1395;0,00837000000000012;1127,958264579017
columna_70x70;0,0;1396;0,00837600000000012;1128,0915072715623
columna_70x70;0,0;1397;0,00838200000000012;1128,2247334660085
columna_70x70;0,0;1398;0,008388000000000121;1128,357943157318
columna_70x70;0,0;1399;0,00839400000000012;1128,4911363404444
columna_70x70;0,0;1400;0,008400000000000121;1128,6243130103392
columna_70x70;0,0;1401;0,008406000000000122;1128,7574731619543
columna_70x70;0,0;1402;0,00841200000000012;1128,8906167902344
columna_70x70;0,0;1403;0,008418000000000122;1129,0237438901281
columna_70x70;0,0;1404;0,00842400000000012;1129,1568544565719
columna_70x70;0,0;1405;0,008430000000000121;1129,2899484845059
columna_70x70;0,0;1406;0,00843600000000012;1129,4230259688668
columna_70x70;0,0;1407;0,008442000000000121;1129,556086904586
columna_70x70;0,0;1408;0,008448000000000122;1129,6891312865926
columna_70x70;0,0;1409;0,008454000000000123;1129,8221591098134
columna_70x70;0,0;1410;0,008460000000000122;1129,9551703691725
columna_70x70;0,0;1411;0,008466000000000123;1130,0881650595913
columna_70x70;0,0;1412;0,008472000000000124;1130,2211431759872
columna_70x70;0,0;1413;0,008478000000000123;1130,3541047132746
columna_70x70;0,0;1414;0,008484000000000123;1130,4870496663661
columna_70x70;0,0;1415;0,008490000000000122;1130,6199780301724
columna_70x70;0,0;1416;0,008496000000000123;1130,7528897995956
columna_70x70;0,0;1417;0,008502000000000122;1130,885784969545
columna_70x70;0,0;1418;0,008508000000000123;1131,0186635349173
columna_70x70;0,0;1419;0,008514000000000124;1131,1515254906108
columna_70x70;0,0;1420;0,008520000000000125;1131,284370831516
columna_70x70;0,0;1421;0,008526000000000124;1131,4171995525314
columna_70x70;0,0;1422;0,008532000000000125;1131,5500116485405
columna_70x70;0,0;1423;0,008538000000000124;1131,6828071144319
columna_70x70;0,0;1424;0,008544000000000124;1131,8155859450874
columna_70x70;0,0;1425;0,008550000000000123;1131,9483481353839
columna_70x70;0,0;1426;0,008556000000000124;1132,081093680205
columna_70x70;0,0;1427;0,008562000000000125;1132,2138225744197
columna_70x70;0,0;1428;0,008568000000000124;1132,3465348128982
columna_70x70;0,0;1429;0,008574000000000125;1132,4792303905087
columna_70x70;0,0;1430;0,008580000000000126;1132,611909302121
columna_70x70;0,0;1431;0,008586000000000127;1132,7445715425906
columna_70x70;0,0;1432;0,008592000000000126;1132,8772171067797
columna_70x70;0,0;1433;0,008598000000000126;1133,0098459895457
columna_70x70;0,0;1434;0,008604000000000125;1133,1424581857395
columna_70x70;0,0;1435;0,008610000000000124;1133,2750536902104
columna_70x70;0,0;1436;0,008616000000000125;1133,4076324978096
columna_70x70;0,0;1437;0,008622000000000126;1133,5401946033776
columna_70x70;0,0;1438;0,008628000000000127;1133,6727400017564
columna_70x70;0,0;1439;0,008634000000000126;1133,8052686877859
columna_70x70;0,0;1440;0,008640000000000127;1133,9377806562984
columna_70x70;0,0;1441;0,008646000000000128;1134,070275902128
columna_70x70;0,0;1442;0,008652000000000127;1134,2027544201028
columna_70x70;0,0;1443;0,008658000000000127;1134,3352162050526
columna_70x70;0,0;1444;0,008664000000000126;1134,4676612517947
columna_70x70;0,0;1445;0,008670000000000127;1134,6000895551529
columna_70x70;0,0;1446;0,008676000000000126;1134,7325011099456
columna_70x70;0,0;1447;0,008682000000000127;1134,8648959109837
columna_70x70;0,0;1448;0,008688000000000128;1134,9972739530801
columna_70x70;0,0;1449;0,008694000000000129;1135,1296352310444
columna_70x70;0,0;1450;0,008700000000000128;1135,2619797396803
columna_70x70;0,0;1451;0,008706000000000129;1135,3943074737883
columna_70x70;0,0;1452;0,00871200000000013;1135,52661842817
columna_70x70;0,0;1453;0,008718000000000128;1135,6589125976225
columna_70x70;0,0;1454;0,008724000000000127;1135,7911899769363
columna_70x70;0,0;1455;0,008730000000000128;1135,9234505609015
columna_70x70;0,0;1456;0,008736000000000129;1136,0556943443069
columna_70x70;0,0;1457;0,008742000000000128;1136,187921321934
columna_70x70;0,0;1458;0,008748000000000129;1136,3201314885691
columna_70x70;0,0;1459;0,00875400000000013;1136,4523248389835
columna_70x70;0,0;1460;0,00876000000000013;1136,584501367955
columna_70x70;0,0;1461;0,00876600000000013;1136,7166610702557
columna_70x70;0,0;1462;0,00877200000000013;1136,848803940656
columna_70x70;0,0;1463;0,00877800000000013;1136,9809299739172
columna_70x70;0,0;1464;0,00878400000000013;1137,1130391648064
columna_70x70;0,0;1465;0,00879000000000013;1137,2451315080814
columna_70x70;0,0;1466;0,00879600000000013;1137,3772069984968
columna_70x70;0,0;1467;0,008802000000000131;1137,5092656308111
columna_70x70;0,0;1468;0,00880800000000013;1137,6413073997712
columna_70x70;0,0;1469;0,00881400000000013;1137,7733323001244
columna_70x70;0,0;1470;0,008820000000000132;1137,905340326617
columna_70x70;0,0;1471;0,008826000000000132;1138,0373314739886
columna_70x70;0,0;1472;0,008832000000000131;1138,1693057369775
columna_70x70;0,0;1473;0,00883800000000013;1138,3012631103197
columna_70x70;0,0;1474;0,008844000000000131;1138,433203588747
columna_70x70;0,0;1475;0,00885000000000013;1138,5651271669867
columna_70x70;0,0;1476;0,008856000000000131;1138,697033839769
columna_70x70;0,0;1477;0,008862000000000132;1138,828923601813
columna_70x70;0,0;1478;0,008868000000000133;1138,9607964478382
columna_70x70;0,0;1479;0,008874000000000132;1139,0926523725634
columna_70x70;0,0;1480;0,008880000000000133;1139,2244913706993
columna_70x70;0,0;1481;0,008886000000000133;1139,3563134369613
columna_70x70;0,0;1482;0,008892000000000132;1139,4881185660506
columna_70x70;0,0;1483;0,008898000000000133;1139,6199067526773
columna_70x70;0,0;1484;0,008904000000000132;1139,7516779915366
columna_70x70;0,0;1485;0,008910000000000133;1139,8834322773307
columna_70x70;0,0;1486;0,008916000000000132;1140,0151696047544
columna_70x70;0,0;1487;0,008922000000000133;1140,146889968498
columna_70x70;0,0;1488;0,008928000000000134;1140,2785933632504
columna_70x70;0,0;1489;0,008934000000000135;1140,4102797836988
columna_70x70;0,0;1490;0,008940000000000134;1140,541949224523
columna_70x70;0,0;1491;0,008946000000000134;1140,6736016804025
columna_70x70;0,0;1492;0,008952000000000133;1140,8052371460155
columna_70x70;0,0;1493;0,008958000000000134;1140,9368556160355
columna_70x70;0,0;1494;0,008964000000000133;1141,0684570851301
columna_70x70;0,0;1495;0,008970000000000134;1141,2000415479688
columna_70x70;0,0;1496;0,008976000000000135;1141,3316089992127
columna_70x70;0,0;1497;0,008982000000000134;1141,4631594335222
columna_70x70;0,0;1498;0,008988000000000135;1141,5946928455567
columna_70x70;0,0;1499;0,008994000000000136;1141,7262092299713
columna_70x70;0,0;1500;0,009000000000000136;1141,8577085814131
columna_70x70;0,0;1501;0,009006000000000135;1141,9891908945333
columna_70x70;0,0;1502;0,009012000000000136;1142,1206561639751
columna_70x70;0,0;1503;0,009018000000000135;1142,2521043843822
columna_70x70;0,0;1504;0,009024000000000136;1142,3835355503907
columna_70x70;0,0;1505;0,009030000000000135;1142,5149496566378
columna_70x70;0,0;1506;0,009036000000000136;1142,6463466977532
columna_70x70;0,0;1507;0,009042000000000137;1142,777726668368
columna_70x70;0,0;1508;0,009048000000000136;1142,9090895631082
columna_70x70;0,0;1509;0,009054000000000137;1143,0404353765957
columna_70x70;0,0;1510;0,009060000000000137;1143,1717641034497
columna_70x70;0,0;1511;0,009066000000000136;1143,3030757382871
columna_70x70;0,0;1512;0,009072000000000137;1143,4343702757208
columna_70x70;0,0;1513;0,009078000000000136;1143,565647710361
columna_70x70;0,0;1514;0,009084000000000137;1143,6969080368144
columna_70x70;0,0;1515;0,009090000000000138;1143,8281512496847
columna_70x70;0,0;1516;0,009096000000000137;1143,9593773435704
columna_70x70;0,0;1517;0,009102000000000138;1144,090586313072
columna_70x70;0,0;1518;0,009108000000000139;1144,2217781527813
columna_70x70;0,0;1519;0,009114000000000138;1144,352952857289
columna_70x70;0,0;1520;0,009120000000000138;1144,4848805535717
columna_70x70;0,0;1521;0,00912600000000014;1144,6250995055232
columna_70x70;0,0;1522;0,009132000000000138;1144,765299809666
columna_70x70;0,0;1523;0,009138000000000139;1144,9054814599087
columna_70x70;0,0;1524;0,009144000000000138;1145,0456444501929
columna_70x70;0,0;1525;0,009150000000000139;1145,1857887744484
columna_70x70;0,0;1526;0,00915600000000014;1145,3259144266078
columna_70x70;0,0;1527;0,009162000000000139;1145,466021400596
columna_70x70;0,0;1528;0,00916800000000014;1145,6061096903331
columna_70x70;0,0;1529;0,00917400000000014;1145,7461792897407
columna_70x70;0,0;1530;0,00918000000000014;1145,88623019273
columna_70x70;0,0;1531;0,00918600000000014;1146,0262623932156
columna_70x70;0,0;1532;0,00919200000000014;1146,1662758851028
columna_70x70;0,0;1533;0,00919800000000014;1146,3062706622961
columna_70x70;0,0;1534;0,00920400000000014;1146,4462467186918
columna_70x70;0,0;1535;0,00921000000000014;1146,5862040481925
columna_70x70;0,0;1536;0,00921600000000014;1146,7261426446858
columna_70x70;0,0;1537;0,009222000000000142;1146,8660625020611
columna_70x70;0,0;1538;0,00922800000000014;1147,005963614204
columna_70x70;0,0;1539;0,009234000000000141;1147,1458459749947
columna_70x70;0,0;1540;0,009240000000000142;1147,285709578313
columna_70x70;0,0;1541;0,009246000000000141;1147,4255544180298
columna_70x70;0,0;1542;0,009252000000000142;1147,5653804880167
columna_70x70;0,0;1543;0,009258000000000141;1147,7051877821368
columna_70x70;0,0;1544;0,009264000000000142;1147,8449762942578
columna_70x70;0,0;1545;0,009270000000000141;1147,9847460182345
columna_70x70;0,0;1546;0,009276000000000142;1148,1244969479228
columna_70x70;0,0;1547;0,009282000000000143;1148,2642290771744
columna_70x70;0,0;1548;0,009288000000000143;1148,4039423998342
columna_70x70;0,0;1549;0,009294000000000142;1148,5436369097483
columna_70x70;0,0;1550;0,009300000000000143;1148,6833126007552
columna_70x70;0,0;1551;0,009306000000000142;1148,8229694666923
columna_70x70;0,0;1552;0,009312000000000143;1148,9626075013898
columna_70x70;0,0;1553;0,009318000000000142;1149,1022266986774
columna_70x70;0,0;1554;0,009324000000000143;1149,2418270523808
columna_70x70;0,0;1555;0,009330000000000144;1149,3814085563188
columna_70x70;0,0;1556;0,009336000000000143;1149,5209712043074
columna_70x70;0,0;1557;0,009342000000000144;1149,6605149901638
columna_70x70;0,0;1558;0,009348000000000144;1149,8000399076939
columna_70x70;0,0;1559;0,009354000000000145;1149,9395459507039
columna_70x70;0,0;1560;0,009360000000000144;1150,0790331129967
columna_70x70;0,0;1561;0,009366000000000145;1150,21850138837
columna_70x70;0,0;1562;0,009372000000000144;1150,3579507706172
columna_70x70;0,0;1563;0,009378000000000143;1150,4973812535293
columna_70x70;0,0;1564;0,009384000000000144;1150,6367928308923
columna_70x70;0,0;1565;0,009390000000000145;1150,7761854964892
columna_70x70;0,0;1566;0,009396000000000146;1150,9155592440982
columna_70x70;0,0;1567;0,009402000000000145;1151,054914067496
columna_70x70;0,0;1568;0,009408000000000145;1151,1942499604515
columna_70x70;0,0;1569;0,009414000000000146;1151,333566916734
columna_70x70;0,0;1570;0,009420000000000145;1151,472864930105
columna_70x70;0,0;1571;0,009426000000000146;1151,6121439943256
columna_70x70;0,0;1572;0,009432000000000145;1151,7514041031507
columna_70x70;0,0;1573;0,009438000000000146;1151,8906452503334
columna_70x70;0,0;1574;0,009444000000000145;1152,0298674296203
columna_70x70;0,0;1575;0,009450000000000146;1152,1690706347542
columna_70x70;0,0;1576;0,009456000000000147;1152,3082548594798
columna_70x70;0,0;1577;0,009462000000000147;1152,4474200975303
columna_70x70;0,0;1578;0,009468000000000146;1152,5865663426384
columna_70x70;0,0;1579;0,009474000000000147;1152,7256935885337
columna_70x70;0,0;1580;0,009480000000000148;1152,86480182894
columna_70x70;0,0;1581;0,009486000000000147;1153,00389105758
columna_70x70;0,0;1582;0,009492000000000146;1153,1366778838799
columna_70x70;0,0;1583;0,009498000000000147;1153,26415850957
columna_70x70;0,0;1584;0,009504000000000148;1153,391626401751
columna_70x70;0,0;1585;0,009510000000000147;1153,519081556114
columna_70x70;0,0;1586;0,009516000000000148;1153,6465239683716
columna_70x70;0,0;1587;0,009522000000000148;1153,7739536342278
columna_70x70;0,0;1588;0,00952800000000015;1153,9013705493874
columna_70x70;0,0;1589;0,009534000000000148;1154,028774709552
columna_70x70;0,0;1590;0,009540000000000149;1154,1561661104201
columna_70x70;0,0;1591;0,009546000000000148;1154,2835447476878
columna_70x70;0,0;1592;0,009552000000000149;1154,4109106170476
columna_70x70;0,0;1593;0,009558000000000148;1154,5382637141906
columna_70x70;0,0;1594;0,009564000000000149;1154,6656040348046
columna_70x70;0,0;1595;0,00957000000000015;1154,7929315745757
columna_70x70;0,0;1596;0,009576000000000149;1154,9202463291842
columna_70x70;0,0;1597;0,00958200000000015;1155,0475482943107
columna_70x70;0,0;1598;0,00958800000000015;1155,1748374656318
columna_70x70;0,0;1599;0,009594000000000151;1155,3021138388258
columna_70x70;0,0;1600;0,00960000000000015;1155,429377409558
columna_70x70;0,0;1601;0,00960600000000015;1155,5566281734998
columna_70x70;0,0;1602;0,00961200000000015;1155,6838661263196
columna_70x70;0,0;1603;0,009618000000000149;1155,8110912636805
columna_70x70;0,0;1604;0,00962400000000015;1155,938303581238
columna_70x70;0,0;1605;0,00963000000000015;1156,0655030746557
columna_70x70;0,0;1606;0,009636000000000151;1156,1926897395879
columna_70x70;0,0;1607;0,00964200000000015;1156,3198635716874
columna_70x70;0,0;1608;0,009648000000000151;1156,4470245665996
columna_70x70;0,0;1609;0,009654000000000152;1156,574172719977
columna_70x70;0,0;1610;0,009660000000000151;1156,7013080274623
columna_70x70;0,0;1611;0,009666000000000152;1156,8284304846948
columna_70x70;0,0;1612;0,009672000000000151;1156,9555400873166
columna_70x70;0,0;1613;0,009678000000000152;1157,082636830963
columna_70x70;0,0;1614;0,00968400000000015;1157,2097207112656
columna_70x70;0,0;1615;0,009690000000000152;1157,3367917238575
columna_70x70;0,0;1616;0,009696000000000152;1157,4638498643653
columna_70x70;0,0;1617;0,009702000000000153;1157,5908951284132
columna_70x70;0,0;1618;0,009708000000000152;1157,7179275116237
columna_70x70;0,0;1619;0,009714000000000153;1157,8449470096202
columna_70x70;0,0;1620;0,009720000000000152;1157,9719536180146
columna_70x70;0,0;1621;0,009726000000000153;1158,0989473324237
columna_70x70;0,0;1622;0,009732000000000152;1158,2259281484583
columna_70x70;0,0;1623;0,009738000000000153;1158,352896061726
columna_70x70;0,0;1624;0,009744000000000154;1158,4798510678324
columna_70x70;0,0;1625;0,009750000000000153;1158,6067931623825
columna_70x70;0,0;1626;0,009756000000000153;1158,7337223409738
columna_70x70;0,0;1627;0,009762000000000154;1158,8606385992045
columna_70x70;0,0;1628;0,009768000000000153;1158,9875419326722
columna_70x70;0,0;1629;0,00977400000000015;1159,1144323369656
columna_70x70;0,0;1630;0,009780000000000151;1159,2413098076747
columna_70x70;0,0;1631;0,00978600000000015;1159,3681743403845
columna_70x70;0,0;1632;0,00979200000000015;1159,4950259306806
columna_70x70;0,0;1633;0,009798000000000147;1159,6218645741417
columna_70x70;0,0;1634;0,009804000000000148;1159,748690266348
columna_70x70;0,0;1635;0,009810000000000147;1159,8755030028713
columna_70x70;0,0;1636;0,009816000000000146;1160,0023027792868
columna_70x70;0,0;1637;0,009822000000000143;1160,1290895911625
columna_70x70;0,0;1638;0,009828000000000144;1160,2558634340644
columna_70x70;0,0;1639;0,009834000000000143;1160,3826243035592
columna_70x70;0,0;1640;0,009840000000000142;1160,5093721952048
columna_70x70;0,0;1641;0,00984600000000014;1160,6361071045608
columna_70x70;0,0;1642;0,00985200000000014;1160,762829027182
columna_70x70;0,0;1643;0,00985800000000014;1160,889537958622
columna_70x70;0,0;1644;0,009864000000000138;1161,0162338944283
columna_70x70;0,0;1645;0,009870000000000136;1161,1429168301504
columna_70x70;0,0;1646;0,009876000000000136;1161,2695867613318
columna_70x70;0,0;1647;0,009882000000000135;1161,396243683511
columna_70x70;0,0;1648;0,009888000000000135;1161,5228875922292
columna_70x70;0,0;1649;0,009894000000000132;1161,6495184830228
columna_70x70;0,0;1650;0,009900000000000133;1161,7761363514219
columna_70x70;0,0;1651;0,009906000000000132;1161,9027411929565
columna_70x70;0,0;1652;0,00991200000000013;1162,0293330031554
columna_70x70;0,0;1653;0,009918000000000128;1162,1559117775407
columna_70x70;0,0;1654;0,009924000000000129;1162,2824775116349
columna_70x70;0,0;1655;0,009930000000000128;1162,4090302009565
columna_70x70;0,0;1656;0,009936000000000127;1162,5355698410222
columna_70x70;0,0;1657;0,009942000000000124;1162,662096427342
columna_70x70;0,0;1658;0,009948000000000125;1162,7886099554266
columna_70x70;0,0;1659;0,009954000000000124;1162,9151104207842
columna_70x70;0,0;1660;0,009960000000000123;1163,0415978189185
columna_70x70;0,0;1661;0,00996600000000012;1163,1680721453308
columna_70x70;0,0;1662;0,009972000000000121;1163,2945333955186
columna_70x70;0,0;1663;0,00997800000000012;1163,4209815649774
columna_70x70;0,0;1664;0,00998400000000012;1163,5474166491995
columna_70x70;0,0;1665;0,009990000000000117;1163,6738386436773
columna_70x70;0,0;1666;0,009996000000000118;1163,8002475438946
columna_70x70;0,0;1667;0,010002000000000115;1163,9266433453358
columna_70x70;0,0;1668;0,010008000000000114;1164,0530260434832
columna_70x70;0,0;1669;0,010014000000000113;1164,1793956338145
columna_70x70;0,0;1670;0,010020000000000114;1164,3057521118048
columna_70x70;0,0;1671;0,010026000000000113;1164,4320954729264
columna_70x70;0,0;1672;0,010032000000000112;1164,5584257126493
columna_70x70;0,0;1673;0,010038000000000111;1164,684742826438
columna_70x70;0,0;1674;0,01004400000000011;1164,8110468097586
columna_70x70;0,0;1675;0,010050000000000107;1164,937337658071
columna_70x70;0,0;1676;0,010056000000000107;1165,0636153668322
columna_70x70;0,0;1677;0,010062000000000106;1165,189879931497
columna_70x70;0,0;1678;0,010068000000000106;1165,3161313475196
columna_70x70;0,0;1679;0,010074000000000105;1165,442369610347
columna_70x70;0,0;1680;0,010080000000000105;1165,5685947154257
columna_70x70;0,0;1681;0,010086000000000104;1165,694806658198
columna_70x70;0,0;1682;0,010092000000000103;1165,821005434107
columna_70x70;0,0;1683;0,0100980000000001;1165,9471910385864
columna_70x70;0,0;1684;0,010104000000000099;1166,0733634670746
columna_70x70;0,0;1685;0,010110000000000098;1166,1995227149996
columna_70x70;0,0;1686;0,010116000000000099;1166,3256687777891
columna_70x70;0,0;1687;0,010122000000000098;1166,4518016508734
columna_70x70;0,0;1688;0,010128000000000097;1166,5779213296714
columna_70x70;0,0;1689;0,010134000000000096;1166,7040278096028
columna_70x70;0,0;1690;0,010140000000000095;1166,8301210860852
columna_70x70;0,0;1691;0,010146000000000092;1166,9562011545345
columna_70x70;0,0;1692;0,010152000000000092;1167,0822680103577
columna_70x70;0,0;1693;0,01015800000000009;1167,2083216489643
columna_70x70;0,0;1694;0,010164000000000091;1167,33436206576
columna_70x70;0,0;1695;0,01017000000000009;1167,4603892561443
columna_70x70;0,0;1696;0,01017600000000009;1167,586403215518
columna_70x70;0,0;1697;0,010182000000000089;1167,7124039392763
columna_70x70;0,0;1698;0,010188000000000088;1167,8383914228132
columna_70x70;0,0;1699;0,010194000000000085;1167,9643656615171
columna_70x70;0,0;1700;0,010200000000000084;1168,090326650777
columna_70x70;0,0;1701;0,010206000000000083;1168,2162743859742
columna_70x70;0,0;1702;0,010212000000000084;1168,3422088624914
columna_70x70;0,0;1703;0,010218000000000083;1168,4681300757077
columna_70x70;0,0;1704;0,010224000000000082;1168,5940380209959
columna_70x70;0,0;1705;0,010230000000000081;1168,7199326937289
columna_70x70;0,0;1706;0,01023600000000008;1168,8458140892767
columna_70x70;0,0;1707;0,010242000000000077;1168,9716822030034
columna_70x70;0,0;1708;0,010248000000000076;1169,0975370302724
columna_70x70;0,0;1709;0,010254000000000076;1169,223378566445
columna_70x70;0,0;1710;0,010260000000000076;1169,349206806879
columna_70x70;0,0;1711;0,010266000000000075;1169,475021746926
columna_70x70;0,0;1712;0,010272000000000074;1169,6008233819384
columna_70x70;0,0;1713;0,010278000000000074;1169,726611707263
columna_70x70;0,0;1714;0,010284000000000073;1169,8523867182466
columna_70x70;0,0;1715;0,01029000000000007;1169,97814841023
columna_70x70;0,0;1716;0,010296000000000069;1170,1038967785494
columna_70x70;0,0;1717;0,010302000000000068;1170,2296318185481
columna_70x70;0,0;1718;0,010308000000000069;1170,3553535255512
columna_70x70;0,0;1719;0,010314000000000068;1170,4810618948902
columna_70x70;0,0;1720;0,010320000000000067;1170,6067569218937
columna_70x70;0,0;1721;0,010326000000000066;1170,7324386018854
columna_70x70;0,0;1722;0,010332000000000065;1170,858106930184
columna_70x70;0,0;1723;0,010338000000000062;1170,983761902108
columna_70x70;0,0;1724;0,010344000000000061;1171,1094035129743
columna_70x70;0,0;1725;0,01035000000000006;1171,235031758089
columna_70x70;0,0;1726;0,010356000000000061;1171,360646632765
columna_70x70;0,0;1727;0,01036200000000006;1171,4862481323069
columna_70x70;0,0;1728;0,01036800000000006;1171,611836252016
columna_70x70;0,0;1729;0,010374000000000059;1171,7374109871923
columna_70x70;0,0;1730;0,010380000000000058;1171,8629723331308
columna_70x70;0,0;1731;0,010386000000000055;1171,9885202851256
columna_70x70;0,0;1732;0,010392000000000054;1172,1140548384665
columna_70x70;0,0;1733;0,010398000000000053;1172,2395759884412
columna_70x70;0,0;1734;0,010404000000000054;1172,270945416649
columna_70x70;0,0;1735;0,010410000000000053;1172,301752350399
columna_70x70;0,0;1736;0,010416000000000052;1172,332553540791
columna_70x70;0,0;1737;0,010422000000000051;1172,3633489864435
columna_70x70;0,0;1738;0,01042800000000005;1172,394138685987
columna_70x70;0,0;1739;0,010434000000000047;1172,4249226380448
columna_70x70;0,0;1740;0,010440000000000046;1172,455700841247
columna_70x70;0,0;1741;0,010446000000000046;1172,4864732942142
columna_70x70;0,0;1742;0,010452000000000046;1172,51723999558
columna_70x70;0,0;1743;0,010458000000000045;1172,548000943959
columna_70x70;0,0;1744;0,010464000000000044;1172,5787561379836
columna_70x70;0,0;1745;0,010470000000000044;1172,6095055762698
